rel_time_sec,timestamp_sec,ground_truth_x_m,ground_truth_y_m,estimated_x_m,estimated_y_m,gnss_x_m,gnss_y_m,speed_kmh,position_error_m,uncertainty_m,gnss_status
16.5,33045.5,-152.4439737508804,35.22148688728775,-151.74941892489983,39.3505662197592,,,44.94,4.18708759642496,25.86062776208101,DENIED
16.599999999998545,33045.6,-153.6731963306957,34.998847906263315,-152.98829641047024,39.16634128740458,,,45.09,4.223397800655425,26.25225100066181,DENIED
16.69999999999709,33045.7,-154.9092101954863,34.77620892365693,-154.23428937496575,38.98661158215397,,,45.32,4.264153920844213,26.647776652609057,DENIED
16.80000000000291,33045.8,-156.1588066301973,34.5535699426325,-155.48622047153302,38.8111524964814,,,45.51,4.310380649509423,27.046842474090628,DENIED
16.900000000001455,33045.9,-157.40161177994807,34.3420629100265,-156.74422427938367,38.641106570575374,,,45.7,4.349015373760339,27.4494561105888,DENIED
17.0,33046.0,-158.65799949963434,34.11942392821109,-158.00769802660136,38.47638017776334,,,45.87,4.4052196047803625,27.855427284040246,DENIED
17.099999999998545,33046.1,-159.91438721933565,33.91904884481451,-159.2742220030526,38.317995794992584,,,45.95,4.445283542657282,28.263949493291452,DENIED
17.19999999999709,33046.2,-161.17077493902192,33.71867376141794,-160.54243825956416,38.166588623396876,,,45.98,4.4920767582672845,28.67455536427764,DENIED
17.30000000000291,33046.3,-162.43395394368343,33.51829867802136,-161.81705084143528,38.0220839747246,,,46.18,4.545838914475931,29.088745256431817,DENIED
17.400000000001455,33046.4,-163.7107155182955,33.3290555438342,-163.0911175302955,37.88529378188585,,,46.13,4.598174480010262,29.504251688968026,DENIED
17.5,33046.5,-164.97389452295704,33.15094435806548,-164.37168616418734,37.75458409124702,,,46.34,4.642860508382723,29.92339026163539,DENIED
17.599999999998545,33046.6,-166.250656097554,32.98396512229715,-165.65594126519906,37.630062690258754,,,46.45,4.684005587405048,30.345245512261428,DENIED
17.69999999999709,33046.7,-167.54100024210155,32.839249784156685,-166.94691634218933,37.51170939805429,,,46.67,4.710075851155595,30.770806818614854,DENIED
17.80000000000291,33046.8,-168.82455310168888,32.69453444601622,-168.24393005767445,37.39850710805737,,,46.87,4.739671077666794,31.199890290171965,DENIED
17.900000000001455,33046.9,-170.10810596124605,32.54981910787575,-169.54533853109714,37.291098171285604,,,47.01,4.774561167014728,31.631939681635636,DENIED
18.0,33047.0,-171.39845010580868,32.42736766815411,-170.84810482255682,37.19021324890145,,,47.04,4.794536260874666,32.0659263925698,DENIED
18.099999999998545,33047.1,-172.6887942503562,32.316048177641896,-172.15136504801714,37.095923469703344,,,47.04,4.809993550430844,32.501550348322716,DENIED
18.19999999999709,33047.2,-173.985929679879,32.19359673792026,-173.45699514371225,37.0076449712523,,,47.11,4.843018907292977,32.93944328633029,DENIED
18.30000000000291,33047.3,-175.2830651093867,32.08227724661707,-174.76442722202182,36.9256610654726,,,47.16,4.871072990108232,33.37940117026632,DENIED
18.400000000001455,33047.4,-176.5802005389246,31.982089705314266,-176.06778092076988,36.84986895142274,,,47.0,4.894675541229903,33.81944290816282,DENIED
18.5,33047.5,-177.8773359684323,31.893034112429905,-177.37340679071457,36.77988797056797,,,47.07,4.912767575100022,34.2616971625138,DENIED
18.599999999998545,33047.6,-179.17447139794004,31.80397851954555,-178.67658456947404,36.716423381556126,,,46.97,4.937611347225908,34.70453966095777,DENIED
18.69999999999709,33047.7,-180.46481554250263,31.726054875870606,-179.97866937267423,36.659388804293734,,,46.92,4.9572292409943675,35.14841469152517,DENIED
18.80000000000291,33047.8,-181.76874225698563,31.648131232986636,-181.27740012862142,36.60863174870735,,,46.79,4.984775065494026,35.59254179628811,DENIED
18.900000000001455,33047.9,-183.06587768650843,31.54794369089286,-182.57633999022525,36.56354194026057,,,46.79,5.0394318087600585,36.038139358958695,DENIED
19.0,33048.0,-184.3494305460807,31.503415894846167,-183.87544340714223,36.52343998215698,,,46.79,5.042351202074269,36.48520488515813,DENIED
19.099999999998545,33048.1,-185.64656597561859,31.44775614959006,-185.16914378156963,36.488702361790125,,,46.59,5.063503793388991,36.931799454161684,DENIED
19.19999999999709,33048.2,-186.93691012015103,31.380964455124534,-186.46019612338517,36.45922163944868,,,46.49,5.100583521995524,37.37885355701359,DENIED
19.30000000000291,33048.3,-188.22046297973836,31.336436658286868,-187.75024970883052,36.43516980582722,,,46.45,5.120369149774713,37.8269191395636,DENIED
19.400000000001455,33048.4,-189.50401583931063,31.291908862240174,-189.03345222284293,36.41684625735118,,,46.2,5.146495256089367,38.27393876858679,DENIED
19.5,33048.5,-190.7807774139076,31.236249116984066,-190.3111671905332,36.404176976575094,,,46.0,5.189220762680544,38.72036270749013,DENIED
19.599999999998545,33048.6,-192.05753898851967,31.1917213201464,-191.58309203185794,36.39711526806714,,,45.79,5.226971022278145,39.16606314798314,DENIED
19.69999999999709,33048.7,-193.32750927815647,31.180589371727955,-192.8508689140699,36.39560838077291,,,45.64,5.236755608330108,39.611596278288836,DENIED
19.80000000000291,33048.8,-194.59068828283307,31.158325473309123,-194.11225072819275,36.39983309351107,,,45.41,5.263297885007582,40.0561468848874,DENIED
19.900000000001455,33048.9,-195.84028471754405,31.16945742251854,-195.36582284793187,36.40972038172837,,,45.13,5.261698390005118,40.49919232427771,DENIED
20.0,33049.0,-197.08988115227012,31.16945742251854,-196.61906213633694,36.42507389587704,,,45.12,5.276663250653915,40.94336680411628,DENIED
20.099999999998545,33049.1,-198.3326863020058,31.1917213201464,-198.07093744673134,31.227192544972514,-198.3326863020058,31.1917213201464,44.68,0.26414138454275454,3.227428229356906,AVAILABLE
20.19999999999709,33049.2,-199.56870016679642,31.20285327014679,-199.4107152406366,31.207743711802145,-199.56870016679642,31.20285327014679,44.42,0.1580606001295402,2.381467014818721,AVAILABLE
20.30000000000291,33049.3,-200.80471403155687,31.20285327014679,-200.69073873497794,31.1990236525421,-200.80471403155687,31.20285327014679,44.43,0.11403961680597167,1.9903209026625626,AVAILABLE
20.400000000001455,33049.4,-202.02714532639692,31.1917213201464,-201.93991738966204,31.193257048895347,-202.02714532639692,31.1917213201464,44.07,0.0872414546520976,1.762218662706875,AVAILABLE
20.5,33049.5,-203.2427853362617,31.1917213201464,-203.17230939560164,31.193075017495303,-203.2427853362617,31.1917213201464,43.8,0.07048894032706653,1.6177225725570734,AVAILABLE
20.599999999998545,33049.6,-204.4584253461265,31.147193524099706,-204.39605354739808,31.187509996680532,-204.4584253461265,31.147193524099706,43.66,0.0742674843924138,1.5235339477104886,AVAILABLE
20.69999999999709,33049.7,-205.667274071016,30.991346237540796,-205.60546015349254,31.154672314235984,-205.667274071016,30.991346237540796,43.25,0.17463209249230352,1.4610008025871908,AVAILABLE
20.80000000000291,33049.8,-206.87612279590553,30.924554543075267,-206.80973105174166,31.116536910101804,-206.87612279590553,30.924554543075267,43.09,0.20313811297300177,1.4188803028844872,AVAILABLE
20.900000000001455,33049.9,-208.07138895085956,30.81323505177208,-208.00823645852236,31.063576060630243,-208.07138895085956,30.81323505177208,42.94,0.2581837678951238,1.3892508778876524,AVAILABLE
21.0,33050.0,-209.25307253586308,30.81323505177208,-209.19737275045665,31.019802158669563,-209.25307253586308,30.81323505177208,42.64,0.2139449362483705,1.3664389417037524,AVAILABLE
21.099999999998545,33050.1,-210.4279648359064,30.924554543075267,-210.37915486968114,31.006836106199763,-210.4279648359064,30.924554543075267,42.39,0.09566957945513228,1.3471367779264278,AVAILABLE
21.19999999999709,33050.2,-211.59606585095938,30.935686491493712,-211.55063899837387,31.000979614290966,-211.59606585095938,30.935686491493712,42.04,0.07954112659777107,1.3291514699092348,AVAILABLE
21.30000000000291,33050.3,-212.75058429609194,31.002478185959237,-212.715347450968,31.01201051231192,-212.75058429609194,31.002478185959237,41.83,0.03650343134531464,1.3117875161224886,AVAILABLE
21.400000000001455,33050.4,-213.90510274120945,31.08040182963418,-213.8743010308113,31.03959594532883,-213.90510274120945,31.08040182963418,41.64,0.05112597732457695,1.2946384480524702,AVAILABLE
21.5,33050.5,-215.05282990136678,31.147193524099706,-215.02450162048834,31.078945046653637,-215.05282990136678,31.147193524099706,41.34,0.07389415518993646,1.2773902135287067,AVAILABLE
21.599999999998545,33050.6,-216.18697449157352,31.22511716777465,-216.16637999411103,31.130466636029766,-216.18697449157352,31.22511716777465,41.07,0.09686514587467362,1.260221380254856,AVAILABLE
21.69999999999709,33050.7,-217.3211190817803,31.30304081144959,-217.3056485097488,31.191827387805322,-217.3211190817803,31.30304081144959,41.0,0.11228430076222234,1.2436566670425808,AVAILABLE
21.80000000000291,33050.8,-218.44168110203654,31.380964455124534,-218.43352969512685,31.26146453822261,-218.44168110203654,31.380964455124534,40.62,0.11977760881806646,1.227244008677681,AVAILABLE
21.900000000001455,33050.9,-219.55545183733258,31.458888098008504,-219.55317060947783,31.337704798953794,-219.55545183733258,31.458888098008504,40.35,0.12120476876059214,1.2113952656677371,AVAILABLE
22.0,33051.0,-220.65564000267807,31.55907564010228,-220.6624360369734,31.422811925071006,-220.65564000267807,31.55907564010228,40.01,0.13643308292443995,1.196127339427495,AVAILABLE
22.099999999998545,33051.1,-221.7626194530139,31.648131232986636,-221.76508770229864,31.513537891569204,-221.7626194530139,31.648131232986636,39.78,0.13461597159490754,1.1817431663422917,AVAILABLE
22.19999999999709,33051.2,-222.84922504842396,31.737186825080023,-222.8599250550875,31.608809388446275,-222.84922504842396,31.737186825080023,39.53,0.12882257713324888,1.168252828008743,AVAILABLE
22.30000000000291,33051.3,-223.94262192879418,31.848506316383215,-223.950210468656,31.71144855708414,-223.94262192879418,31.848506316383215,39.38,0.13726767762775652,1.1558400458164488,AVAILABLE
22.400000000001455,33051.4,-225.022436239244,31.94869385847699,-225.02549023800535,31.817857192333836,-225.022436239244,31.94869385847699,38.85,0.1308723046174755,1.1438699336835538,AVAILABLE
22.5,33051.5,-226.0954592647035,32.071145297407654,-226.0942329145966,31.931274593488762,-226.0954592647035,32.071145297407654,38.63,0.1398760799756371,1.1329089831735661,AVAILABLE
22.599999999998545,33051.6,-227.14810843525225,32.19359673792026,-227.15505656825712,32.05058779714663,-227.14810843525225,32.19359673792026,38.38,0.14317762986391364,1.122860504675932,AVAILABLE
22.69999999999709,33051.7,-228.2007576058161,32.349444025270145,-228.2107411502722,32.18033353920761,-228.2007576058161,32.349444025270145,38.23,0.1694049221723329,1.1138312978372722,AVAILABLE
22.80000000000291,33051.8,-229.2330329214541,32.49415936341061,-229.25065104504498,32.31643526534424,-229.2330329214541,32.49415936341061,37.7,0.17859522197519137,1.1051421378888422,AVAILABLE
22.900000000001455,33051.9,-230.27209952205234,32.638874699969136,-230.2796083178224,32.4583646389106,-230.27209952205234,32.638874699969136,37.32,0.18066616771623922,1.0970467473382994,AVAILABLE
23.0,33052.0,-231.29079226775488,32.805853936528436,-231.2997900695564,32.60844630950998,-231.29079226775488,32.805853936528436,37.04,0.1976125796661677,1.0896690655315897,AVAILABLE
23.099999999998545,33052.1,-232.30269372848218,32.9505692746689,-232.31047473716873,32.76139320833196,-232.30269372848218,32.9505692746689,36.72,0.1893360192116093,1.0828816665471863,AVAILABLE
23.19999999999709,33052.2,-233.29422133428366,33.10641656201879,-233.3090178823905,32.91859054383097,-233.29422133428366,33.10641656201879,36.32,0.18840793758269977,1.0765027499059907,AVAILABLE
23.30000000000291,33052.3,-234.2857489401002,33.2288680025314,-234.298670819426,33.074063117009224,-234.2857489401002,33.2288680025314,36.01,0.15534325716568556,1.0706405590147297,AVAILABLE
23.400000000001455,33052.4,-235.28406783087695,33.340187493043615,-235.27885482576136,33.22543323572421,-235.28406783087695,33.340187493043615,35.65,0.11487260332761372,1.065159044910828,AVAILABLE
23.5,33052.5,-236.2552215817828,33.45150698355583,-236.24823250687587,33.37294392420785,-236.2552215817828,33.45150698355583,35.26,0.07887332541593856,1.059967838508633,AVAILABLE
23.599999999998545,33052.6,-237.21279276273808,33.5962223216963,-237.2119244470108,33.52273806475848,-237.21279276273808,33.5962223216963,35.08,0.07348938692019708,1.0553687850763247,AVAILABLE
23.69999999999709,33052.7,-238.16357265871807,33.72980571062735,-238.1637227485044,33.671631966473676,-238.16357265871807,33.72980571062735,34.66,0.05817393777114863,1.0508943234916897,AVAILABLE
23.80000000000291,33052.8,-239.1075612697228,33.88565299797724,-239.10544149016468,33.82268024338562,-239.1075612697228,33.88565299797724,34.31,0.06300842234361495,1.0466398931101388,AVAILABLE
23.900000000001455,33052.9,-240.04475859576735,34.041500285327125,-240.04115306425714,33.976394395727645,-240.04475859576735,34.041500285327125,34.11,0.06520564943324057,1.0428161741886013,AVAILABLE
24.0,33053.0,-240.96837335186135,34.197347571886034,-240.96905087560606,34.13224337040024,-240.96837335186135,34.197347571886034,33.85,0.06510772680356487,1.0392611148768425,AVAILABLE
24.099999999998545,33053.1,-241.89198810795537,34.31979901160767,-241.88773550766396,34.28486654445469,-241.89198810795537,34.31979901160767,33.51,0.03519036616224409,1.035800053430762,AVAILABLE
24.19999999999709,33053.2,-242.81560286406443,34.464514349748136,-242.7995582053735,34.43789903841052,-242.81560286406443,34.464514349748136,33.26,0.031077417365453833,1.032562027543952,AVAILABLE
24.30000000000291,33053.3,-243.73921762015846,34.5535699426325,-243.70672110604275,34.58315871538792,-243.73921762015846,34.5535699426325,33.05,0.04394904894129159,1.0295762734059544,AVAILABLE
24.400000000001455,33053.4,-244.63566723636646,34.70941722919141,-244.60822619650767,34.731495662561905,-244.63566723636646,34.70941722919141,32.87,0.03522027666880114,1.0268501584996,AVAILABLE
24.5,33053.5,-245.518534282639,34.87639646575071,-245.50179874533328,34.88402506643915,-245.518534282639,34.87639646575071,32.62,0.018392220023011236,1.0242226009618278,AVAILABLE
24.599999999998545,33053.6,-246.40140132891153,35.032243753100595,-246.38548878752894,35.038196063689256,-246.40140132891153,35.032243753100595,32.28,0.016989378287522533,1.0215215568288774,AVAILABLE
24.69999999999709,33053.7,-247.27747709020878,35.199222988868925,-247.25837116766144,35.195339855199734,-247.27747709020878,35.199222988868925,31.91,0.019496538243435568,1.0187017794775717,AVAILABLE
24.80000000000291,33053.8,-248.16034413646625,35.332806377799976,-248.12509399998163,35.350421402250426,-248.16034413646625,35.332806377799976,31.67,0.039406360001582465,1.0159969508160425,AVAILABLE
24.900000000001455,33053.9,-249.01604604286786,35.53318146119655,-248.98553065832425,35.51295929307616,-249.01604604286786,35.53318146119655,31.49,0.03660771472426893,1.013491859148507,AVAILABLE
